iter	Poisson
178	0.2034474201
179	0.2034303608
180	0.2034191537
181	0.2034055938
182	0.2033797966
183	0.2033544591
184	0.2033364911
185	0.2033153015
186	0.2032929626
187	0.2032710832
188	0.2032478039
189	0.2032229725
190	0.2032099287
191	0.2031837492
192	0.2031621886
193	0.2031419803
194	0.2031235224
195	0.203110181
196	0.2030861867
197	0.2030670894
198	0.2030557798
199	0.2030412386
200	0.203021055
201	0.2030186714
202	0.2030115638
203	0.2029951439
204	0.2029842615
205	0.2029679832
206	0.2029460666
207	0.2029179873
208	0.2029051667
209	0.2028945567
210	0.2028817491
211	0.2028622344
212	0.2028560809
213	0.2028459338
214	0.2028284095
215	0.2028042774
216	0.2027947511
217	0.2027816896
218	0.2027652584
219	0.2027474142
220	0.2027319066
221	0.2027302561
222	0.202715086
223	0.2027032699
224	0.2026929722
225	0.2026766513
226	0.2026700375
227	0.2026558378
228	0.2026465931
229	0.2026383606
230	0.2026267284
231	0.2026254878
232	0.2026187579
233	0.2026029198
234	0.2025898234
235	0.2025742382
236	0.2025666727
237	0.2025543108
238	0.2025398779
239	0.2025295266
240	0.2025168328
241	0.2025044115
242	0.2024893385
243	0.2024778448
244	0.2024626819
245	0.2024577567
246	0.2024521665
247	0.2024442079
248	0.2024331825
249	0.2024283211
250	0.2024163184
251	0.2024117667
252	0.2023926562
253	0.2023713259
254	0.2023679396
255	0.2023566668
256	0.2023413449
257	0.202327801
258	0.2023252818
259	0.2023129151
260	0.2023049788
261	0.2022951501
262	0.2022823043
263	0.2022736198
264	0.2022659699
265	0.2022567176
266	0.202246629
267	0.2022420989
268	0.2022367889
269	0.2022276046
270	0.2022258705
271	0.2022145101
272	0.2022107252
273	0.202207269
274	0.2021943196
275	0.2021881284
276	0.2021807177
277	0.202177731
278	0.2021653541
279	0.2021550847
280	0.2021481894
281	0.2021430817
282	0.2021327349
283	0.2021239346
284	0.2021182931
285	0.2021151435
286	0.2021116398
287	0.2021016562
288	0.2020928729
289	0.2020849632
290	0.2020784049
291	0.2020696559
292	0.2020619227
293	0.2020574146
294	0.2020536622
295	0.202048153
296	0.2020391799
297	0.2020371773
298	0.20202356
299	0.2020106661
300	0.2020076038
301	0.2020067127
302	0.2019945334
303	0.2019918553
304	0.2019883561
305	0.2019858949
306	0.2019819582
307	0.2019730531
308	0.2019593507
309	0.2019534038
310	0.2019359066
311	0.2019319581
312	0.2019194135
313	0.2019027494
314	0.2019024522
315	0.2018874932
316	0.2018864659
317	0.2018748768
318	0.2018657169
319	0.2018522997
320	0.201839582
321	0.2018376366
322	0.2018345631
323	0.2018267646
324	0.2018260278
325	0.2018219031
326	0.2018130306
327	0.2018126653
328	0.2018093224
329	0.2018047914
330	0.20179657
331	0.2017846226
332	0.2017791219
333	0.2017678165
334	0.2017653215
335	0.2017593712
336	0.2017526635
337	0.20174862
338	0.201744714
339	0.2017413629
340	0.2017397273
341	0.2017303787
342	0.201723546
343	0.2017190785
344	0.2017113312
345	0.2017094016
346	0.2017058759
347	0.2017037119
348	0.2017011263
349	0.2016900506
350	0.2016809105
351	0.2016701568
352	0.2016679863
353	0.2016635174
354	0.2016602288
355	0.2016516342
356	0.2016404528
357	0.201630368
358	0.2016238164
359	0.201614347
360	0.2016101669
361	0.201604637
362	0.2016010956
363	0.2015954021
364	0.2015873069
365	0.2015736287
366	0.2015675779
367	0.2015588309
368	0.2015573431
369	0.2015501115
370	0.2015465938
371	0.2015437521
372	0.2015352625
373	0.20152914
374	0.2015216443
375	0.2015205525
376	0.2015187996
377	0.2015182845
378	0.2015157811
379	0.2015044489
380	0.2015007418
381	0.2014944477
382	0.2014942819
383	0.2014902644
384	0.2014845538
385	0.2014843351
386	0.2014811279
387	0.2014740775
388	0.2014667523
389	0.2014658663
390	0.2014609171
391	0.2014536534
392	0.2014512742
393	0.2014455255
394	0.2014452964
395	0.2014382102
396	0.201435377
397	0.2014342258
398	0.2014302705
399	0.2014264602
400	0.2014264558
401	0.2014201663
402	0.2014170108
403	0.2014133924
404	0.2014127371
405	0.2014104812
406	0.2014074115
407	0.2014062846
408	0.2013966627
409	0.2013953459
410	0.2013928805
411	0.201392099
412	0.2013875925
413	0.2013840345
414	0.2013781566
415	0.2013767093
416	0.2013664605
417	0.2013657295
418	0.2013630155
419	0.2013523799
420	0.2013486379
421	0.2013466577
422	0.201343272
423	0.2013432652
424	0.201339786
425	0.2013364416
426	0.2013284972
427	0.2013276622
428	0.2013268358
429	0.2013250522
430	0.2013220828
431	0.2013171264
432	0.2013152755
433	0.2013084625
434	0.2012995638
435	0.2012989864
436	0.201292696
437	0.2012922364
438	0.2012887469
439	0.2012867688
440	0.2012761807
441	0.2012757554
442	0.2012723125
443	0.2012693794
444	0.2012623104
445	0.2012563364
446	0.2012530452
447	0.2012504619
448	0.2012487747
449	0.2012448845
450	0.2012438879
451	0.2012412873
452	0.2012396006
453	0.2012328834
454	0.2012273966
455	0.2012237449
456	0.2012175263
457	0.2012093191
458	0.2012081465
459	0.2012000959
460	0.2011965278
461	0.2011963177
462	0.2011954756
463	0.2011927222
464	0.2011927103
465	0.2011861636
466	0.2011819242
467	0.2011751224
468	0.2011715729
469	0.2011674361
470	0.2011662994
471	0.2011630538
472	0.2011608547
473	0.2011586222
474	0.2011580817
475	0.2011536751
476	0.2011505539
477	0.201149544
478	0.2011465572
479	0.2011377506
480	0.2011352003
481	0.2011305071
482	0.2011286402
483	0.2011209717
484	0.201119175
485	0.2011181081
486	0.2011114114
487	0.2011102308
488	0.2011086667
489	0.2011067692
490	0.2011064789
491	0.2011016541
492	0.201100579
493	0.2010990837
494	0.2010990811
495	0.2010966494
496	0.2010943307
497	0.2010932186
498	0.2010925219
499	0.2010879007
500	0.2010824323
501	0.2010816953
502	0.2010782737
503	0.2010743805
504	0.2010638615
505	0.2010564058
506	0.2010507256
507	0.201046913
508	0.2010427392
509	0.2010417536
510	0.2010380183
511	0.2010339577
512	0.201032115
513	0.201031103
514	0.2010290706
515	0.2010263447
516	0.2010263222
517	0.2010188307
518	0.2010104379
519	0.201005875
520	0.2010021269
521	0.2010003537
522	0.2009976858
523	0.2009908012
524	0.2009884128
525	0.2009857343
526	0.2009819956
527	0.2009775024
528	0.2009770503
529	0.2009738359
530	0.2009701278
531	0.2009679607
532	0.2009673624
533	0.2009654401
534	0.2009652756
535	0.2009589442
536	0.2009562855
537	0.2009533198
538	0.2009524387
539	0.2009476265
540	0.2009450364
541	0.2009447482
542	0.2009412801
543	0.2009386271
544	0.200937933
545	0.2009323404
546	0.2009271751
547	0.2009227807
548	0.2009145931
549	0.2009132365
550	0.2009130225
551	0.2009090228
552	0.2009057912
553	0.2008974137
554	0.2008903178
555	0.2008825813
556	0.2008813393
557	0.2008773619
558	0.2008748751
559	0.2008729962
560	0.2008718777
561	0.2008685165
562	0.2008617095
563	0.2008610372
564	0.2008577237
565	0.2008569968
566	0.2008538415
567	0.2008524486
568	0.2008494726
569	0.2008471412
570	0.2008399068
571	0.2008350595
572	0.2008334693
573	0.2008299029
574	0.2008298855
575	0.200824331
576	0.200818864
577	0.200818261
578	0.2008088716
579	0.2008079306
580	0.2008058713
581	0.2008000472
582	0.2007979569
583	0.200794841
584	0.2007839478
585	0.2007805384
586	0.2007740793
587	0.2007694765
588	0.2007648377
589	0.2007568358
590	0.2007544047
591	0.200751876
592	0.2007476096
593	0.2007466761
594	0.2007449999
595	0.2007389738
596	0.2007385464
597	0.2007328877
598	0.2007265681
599	0.2007195279
