iter	Poisson
374	0.201555147
375	0.2015518215
376	0.2015432543
377	0.2015396518
378	0.2015384457
379	0.2015309504
380	0.2015268352
381	0.2015218696
382	0.2015188996
383	0.2015085884
384	0.2015047885
385	0.2015028851
386	0.2014970322
387	0.2014901486
388	0.2014818891
389	0.2014811244
390	0.2014776782
391	0.2014733874
392	0.2014708975
393	0.2014666446
394	0.2014605782
395	0.2014590749
396	0.2014586401
397	0.2014487768
398	0.201444524
399	0.2014417481
400	0.2014399923
401	0.2014399847
402	0.2014339426
403	0.2014242266
404	0.2014217389
405	0.2014204392
406	0.2014178746
407	0.2014099524
408	0.201405955
409	0.2013968764
410	0.201395298
411	0.2013935969
412	0.2013868272
413	0.201383744
414	0.2013814681
415	0.2013788284
416	0.2013745535
417	0.201374061
418	0.2013712113
419	0.2013695576
420	0.2013661632
421	0.2013621337
422	0.2013564789
423	0.2013531502
424	0.2013461156
425	0.2013443024
426	0.2013426402
427	0.201338852
428	0.201336464
429	0.2013314933
430	0.2013296325
431	0.2013266929
432	0.2013194967
433	0.2013187901
434	0.2013179661
435	0.2013150942
436	0.2013119541
437	0.201310232
438	0.2012965308
439	0.2012902554
440	0.2012866406
441	0.2012866343
442	0.2012834532
443	0.2012774326
444	0.2012755673
445	0.2012715765
446	0.2012682981
447	0.2012617452
448	0.2012549001
449	0.2012493426
450	0.2012476496
451	0.2012457546
452	0.2012445778
453	0.2012382238
454	0.2012337096
455	0.2012306094
456	0.2012247573
457	0.2012205749
458	0.2012165781
459	0.2012155743
460	0.201212024
461	0.2012096891
462	0.2012078387
463	0.2011999711
464	0.2011921935
465	0.2011898045
466	0.2011879671
467	0.2011862676
468	0.2011852856
469	0.2011813717
470	0.2011744946
471	0.2011677351
472	0.2011677319
473	0.2011656471
474	0.2011612811
475	0.2011608441
476	0.2011552548
477	0.2011506552
478	0.2011505799
479	0.2011446441
480	0.2011387759
481	0.2011346483
482	0.2011304441
483	0.2011291837
484	0.2011271022
485	0.2011227257
486	0.2011174137
487	0.2011120107
488	0.2011083764
489	0.2011060851
490	0.2011025022
491	0.201099687
492	0.2010981084
493	0.2010979007
494	0.2010928869
495	0.2010921769
496	0.2010841298
497	0.201082374
498	0.2010817306
499	0.2010809667
500	0.2010773725
501	0.2010733429
502	0.2010627271
503	0.2010542125
504	0.2010490352
505	0.2010456563
506	0.2010425074
507	0.2010379237
508	0.201037358
509	0.2010299497
510	0.2010299466
511	0.2010238054
512	0.2010208178
513	0.2010194064
514	0.2010166696
515	0.2010157963
516	0.2010139897
517	0.2010117614
518	0.2010072838
519	0.2010063289
520	0.201002077
521	0.2010004879
522	0.2009987143
523	0.2009913429
524	0.2009893987
525	0.2009828244
526	0.2009783369
527	0.2009779856
528	0.2009778471
529	0.2009735664
530	0.2009692012
531	0.2009605663
532	0.2009572796
533	0.2009543291
534	0.2009543242
535	0.2009526616
536	0.2009511238
537	0.2009488313
538	0.200948516
539	0.2009426933
540	0.2009379817
541	0.2009361895
542	0.2009325008
543	0.2009307987
544	0.2009234191
545	0.2009228839
546	0.2009201927
547	0.200918059
548	0.2009132818
549	0.2009095925
550	0.2009085091
551	0.2009033575
552	0.2008980187
553	0.2008938423
554	0.2008914851
555	0.2008856835
556	0.2008806048
557	0.2008761847
558	0.2008749774
559	0.2008738212
560	0.2008723842
561	0.2008707556
562	0.2008689465
563	0.2008676897
564	0.2008665748
565	0.2008581528
566	0.2008579088
567	0.2008556238
568	0.2008479989
569	0.2008469546
570	0.2008440222
571	0.2008431144
572	0.2008379889
573	0.2008378063
574	0.2008321114
575	0.2008309142
576	0.2008289638
577	0.2008279544
578	0.2008270903
579	0.2008232326
580	0.2008217234
581	0.200819356
582	0.2008171419
583	0.2008164985
584	0.2008159005
585	0.2008139489
586	0.2008108027
587	0.2008083609
588	0.2008044283
589	0.2008001676
590	0.2007975373
591	0.2007948646
592	0.2007941472
593	0.200788226
594	0.2007843305
595	0.2007833836
596	0.2007812745
597	0.2007777186
598	0.200774306
599	0.2007710179
